Sale_Date,Route,Tickets_Sold
2023-04-05,Delhi-SBC,1
2023-04-05,HWH-Mumbai,1
2023-04-05,Mumbai-Jaipur,1
2023-04-05,NDLS-MAS,1
2023-04-05,SBC-BCT,1
2023-04-05,SBC-HWH,1
2023-04-06,Chennai-SBC,1
2023-04-06,Delhi-NDLS,1
2023-04-06,Gorakhpur-Chennai,1
2023-04-06,HWH-SBC,1
2023-04-06,Mumbai-Delhi,1
2023-04-06,NDLS-HWH,1
2023-04-06,SBC-BCT,1
2023-04-06,SBC-SBC,1
2023-04-07,BCT-BCT,1
2023-04-07,BCT-Jaipur,1
2023-04-07,Gorakhpur-HWH,1
2023-04-07,Gorakhpur-Jaipur,1
2023-04-07,HWH-Jaipur,1
2023-04-07,HWH-SBC,1
2023-04-07,Jaipur-Delhi,1
2023-04-07,NDLS-HWH,1
2023-04-08,Chennai-SBC,1
2023-04-08,Gorakhpur-HWH,1
2023-04-08,Gorakhpur-SBC,1
2023-04-08,Jaipur-Mumbai,1
2023-04-08,Mumbai-Chennai,1
2023-04-08,NDLS-Chennai,1
2023-04-08,NDLS-NDLS,1
2023-04-08,SBC-Jaipur,1
2023-04-09,Chennai-Delhi,1
2023-04-09,Chennai-HWH,1
2023-04-09,Chennai-Mumbai,1
2023-04-09,HWH-NDLS,1
2023-04-09,Jaipur-Chennai,1
2023-04-09,MAS-HWH,1
2023-04-09,MAS-Mumbai,1
2023-04-09,NDLS-HWH,1
2023-04-10,Chennai-NDLS,1
2023-04-10,Jaipur-MAS,1
2023-04-10,MAS-BCT,1
2023-04-10,MAS-SBC,1
2023-04-10,Mumbai-Chennai,2
2023-04-10,Mumbai-HWH,1
2023-04-10,SBC-Gorakhpur,1
2023-04-11,Chennai-Gorakhpur,1
2023-04-11,Gorakhpur-Jaipur,1
2023-04-11,HWH-BCT,1
2023-04-11,HWH-SBC,1
2023-04-11,Jaipur-MAS,1
2023-04-11,MAS-MAS,1
2023-04-11,Mumbai-NDLS,1
2023-04-11,NDLS-Jaipur,1
2023-04-12,BCT-HWH,1
2023-04-12,BCT-SBC,1
2023-04-12,Chennai-Chennai,1
2023-04-12,Delhi-Chennai,1
2023-04-12,Delhi-Jaipur,1
2023-04-12,Jaipur-Jaipur,1
2023-04-12,MAS-BCT,1
2023-04-12,NDLS-Mumbai,1
2023-04-13,BCT-HWH,1
2023-04-13,BCT-MAS,1
2023-04-13,Chennai-Mumbai,1
2023-04-13,Delhi-MAS,1
2023-04-13,Gorakhpur-Delhi,1
2023-04-13,MAS-SBC,1
2023-04-13,NDLS-SBC,1
2023-04-13,SBC-Gorakhpur,1
2023-04-14,BCT-Chennai,1
2023-04-14,BCT-Jaipur,1
2023-04-14,Gorakhpur-Gorakhpur,2
2023-04-14,Gorakhpur-MAS,1
2023-04-14,Jaipur-Mumbai,1
2023-04-14,MAS-Chennai,1
2023-04-14,MAS-SBC,1
2023-04-15,Chennai-Chennai,1
2023-04-15,Delhi-HWH,1
2023-04-15,MAS-BCT,1
2023-04-15,MAS-Delhi,1
2023-04-15,Mumbai-Delhi,1
2023-04-15,NDLS-Mumbai,1
2023-04-15,NDLS-SBC,1
2023-04-15,SBC-NDLS,1
2023-04-16,Chennai-SBC,2
2023-04-16,Gorakhpur-MAS,1
2023-04-16,Gorakhpur-NDLS,1
2023-04-16,Jaipur-Jaipur,1
2023-04-16,MAS-MAS,1
2023-04-16,SBC-Gorakhpur,2
2023-04-17,BCT-Chennai,1
2023-04-17,BCT-Delhi,1
2023-04-17,Delhi-Gorakhpur,1
2023-04-17,Delhi-Jaipur,1
2023-04-17,Delhi-SBC,1
2023-04-17,HWH-NDLS,1
2023-04-17,Jaipur-MAS,1
2023-04-17,Mumbai-Jaipur,1
2023-04-18,Delhi-Gorakhpur,1
2023-04-18,Gorakhpur-Chennai,1
2023-04-18,HWH-Gorakhpur,1
2023-04-18,HWH-HWH,1
2023-04-18,MAS-Jaipur,1
2023-04-18,MAS-SBC,1
2023-04-18,SBC-Jaipur,2
2023-04-19,Delhi-BCT,1
2023-04-19,Jaipur-Mumbai,1
2023-04-19,MAS-BCT,1
2023-04-19,NDLS-Gorakhpur,1
2023-04-19,NDLS-MAS,1
2023-04-19,NDLS-SBC,1
2023-04-19,SBC-Jaipur,1
2023-04-19,SBC-MAS,1
2023-04-20,Delhi-Mumbai,1
2023-04-20,Gorakhpur-BCT,1
2023-04-20,Gorakhpur-Jaipur,1
2023-04-20,MAS-Delhi,2
2023-04-20,Mumbai-MAS,1
2023-04-20,SBC-Jaipur,1
2023-04-20,SBC-Mumbai,1
2023-04-21,BCT-HWH,1
2023-04-21,Chennai-HWH,1
2023-04-21,Chennai-Jaipur,1
2023-04-21,Chennai-Mumbai,1
2023-04-21,Delhi-Mumbai,1
2023-04-21,HWH-HWH,1
2023-04-21,HWH-SBC,1
2023-04-21,SBC-Mumbai,1
2023-04-22,Chennai-Delhi,1
2023-04-22,Delhi-MAS,1
2023-04-22,Gorakhpur-Jaipur,1
2023-04-22,HWH-Gorakhpur,1
2023-04-22,Mumbai-Mumbai,1
2023-04-22,SBC-Chennai,1
2023-04-22,SBC-Delhi,1
2023-04-22,SBC-NDLS,1
2023-04-23,Chennai-HWH,1
2023-04-23,Gorakhpur-SBC,1
2023-04-23,Jaipur-Gorakhpur,1
2023-04-23,MAS-Delhi,1
2023-04-23,NDLS-BCT,1
2023-04-23,NDLS-Delhi,1
2023-04-23,NDLS-HWH,1
2023-04-23,SBC-MAS,1
2023-04-24,BCT-Delhi,1
2023-04-24,Delhi-NDLS,1
2023-04-24,Delhi-SBC,1
2023-04-24,Gorakhpur-SBC,1
2023-04-24,Jaipur-HWH,1
2023-04-24,Jaipur-Mumbai,1
2023-04-24,Mumbai-Jaipur,1
2023-04-24,SBC-BCT,1
2023-04-25,Chennai-Jaipur,1
2023-04-25,Delhi-Gorakhpur,1
2023-04-25,Gorakhpur-Mumbai,1
2023-04-25,MAS-Mumbai,1
2023-04-25,Mumbai-MAS,1
2023-04-25,NDLS-SBC,1
2023-04-25,SBC-HWH,2
2023-04-26,Chennai-Gorakhpur,1
2023-04-26,Chennai-MAS,1
2023-04-26,HWH-NDLS,1
2023-04-26,Mumbai-Chennai,1
2023-04-26,NDLS-Gorakhpur,1
2023-04-26,NDLS-Jaipur,1
2023-04-26,NDLS-SBC,2
2023-04-27,BCT-NDLS,1
2023-04-27,Delhi-BCT,1
2023-04-27,Delhi-Chennai,1
2023-04-27,Delhi-NDLS,1
2023-04-27,HWH-Gorakhpur,1
2023-04-27,Jaipur-HWH,1
2023-04-27,Jaipur-SBC,1
2023-04-27,SBC-HWH,1
2023-04-28,Chennai-NDLS,1
2023-04-28,Delhi-Delhi,1
2023-04-28,Delhi-MAS,1
2023-04-28,Gorakhpur-Delhi,1
2023-04-28,HWH-Mumbai,1
2023-04-28,HWH-NDLS,1
2023-04-28,MAS-MAS,1
2023-04-28,MAS-NDLS,1
2023-04-29,HWH-HWH,1
2023-04-29,HWH-SBC,1
2023-04-29,MAS-Jaipur,1
2023-04-29,Mumbai-Mumbai,1
2023-04-29,NDLS-Gorakhpur,1
2023-04-29,NDLS-Mumbai,1
2023-04-29,NDLS-NDLS,1
2023-04-29,SBC-Delhi,1
2023-04-30,Chennai-MAS,1
2023-04-30,Chennai-Mumbai,1
2023-04-30,Delhi-Delhi,1
2023-04-30,HWH-Jaipur,1
2023-04-30,MAS-MAS,1
2023-04-30,NDLS-BCT,1
2023-04-30,NDLS-Delhi,1
2023-04-30,NDLS-Gorakhpur,1
2023-05-01,BCT-Mumbai,1
2023-05-01,BCT-NDLS,1
2023-05-01,BCT-SBC,1
2023-05-01,Chennai-Jaipur,1
2023-05-01,Gorakhpur-HWH,1
2023-05-01,Mumbai-MAS,1
2023-05-01,NDLS-Gorakhpur,2
2023-05-02,Chennai-BCT,1
2023-05-02,Delhi-SBC,1
2023-05-02,Jaipur-BCT,2
2023-05-02,MAS-Delhi,1
2023-05-02,MAS-Mumbai,1
2023-05-02,NDLS-Chennai,1
2023-05-02,SBC-HWH,1
2023-05-03,Delhi-HWH,1
2023-05-03,Gorakhpur-HWH,1
2023-05-03,HWH-NDLS,1
2023-05-03,Jaipur-SBC,1
2023-05-03,MAS-MAS,1
2023-05-03,Mumbai-Chennai,1
2023-05-03,NDLS-NDLS,1
2023-05-03,SBC-Delhi,1
2023-05-04,BCT-NDLS,1
2023-05-04,Chennai-Mumbai,1
2023-05-04,Chennai-NDLS,1
2023-05-04,Gorakhpur-Gorakhpur,1
2023-05-04,HWH-BCT,1
2023-05-04,Mumbai-SBC,1
2023-05-04,NDLS-BCT,1
2023-05-04,NDLS-Gorakhpur,1
2023-05-05,Delhi-Jaipur,1
2023-05-05,Gorakhpur-SBC,1
2023-05-05,HWH-BCT,1
2023-05-05,HWH-Jaipur,1
2023-05-05,HWH-SBC,1
2023-05-05,Jaipur-Mumbai,1
2023-05-05,NDLS-MAS,1
2023-05-05,SBC-MAS,1
2023-05-06,BCT-HWH,1
2023-05-06,Delhi-Jaipur,1
2023-05-06,Gorakhpur-BCT,1
2023-05-06,Gorakhpur-Chennai,1
2023-05-06,Gorakhpur-SBC,1
2023-05-06,MAS-HWH,1
2023-05-06,Mumbai-Mumbai,1
2023-05-06,NDLS-Chennai,1
2023-05-07,Chennai-Delhi,1
2023-05-07,Gorakhpur-Jaipur,1
2023-05-07,HWH-NDLS,3
2023-05-07,MAS-Chennai,1
2023-05-07,MAS-SBC,1
2023-05-07,SBC-MAS,1
2023-05-08,BCT-Jaipur,1
2023-05-08,BCT-NDLS,1
2023-05-08,Gorakhpur-MAS,1
2023-05-08,HWH-SBC,1
2023-05-08,Jaipur-Chennai,1
2023-05-08,MAS-Delhi,1
2023-05-08,NDLS-Mumbai,1
2023-05-08,NDLS-SBC,1
2023-05-09,BCT-Chennai,1
2023-05-09,Chennai-BCT,1
2023-05-09,Chennai-HWH,1
2023-05-09,Delhi-BCT,1
2023-05-09,Gorakhpur-HWH,1
2023-05-09,HWH-Delhi,1
2023-05-09,SBC-MAS,1
2023-05-09,SBC-NDLS,1
2023-05-10,Gorakhpur-NDLS,1
2023-05-10,Jaipur-SBC,2
2023-05-10,Mumbai-SBC,1
2023-05-10,NDLS-Chennai,2
2023-05-10,NDLS-Jaipur,1
2023-05-10,NDLS-Mumbai,1
2023-05-11,BCT-BCT,1
2023-05-11,Gorakhpur-BCT,1
2023-05-11,Gorakhpur-Jaipur,1
2023-05-11,Gorakhpur-MAS,1
2023-05-11,Jaipur-NDLS,1
2023-05-11,MAS-Mumbai,1
2023-05-11,MAS-NDLS,1
2023-05-11,SBC-Chennai,1
2023-05-12,BCT-Delhi,1
2023-05-12,Chennai-HWH,1
2023-05-12,Chennai-Jaipur,1
2023-05-12,Chennai-Mumbai,1
2023-05-12,Mumbai-Jaipur,1
2023-05-12,Mumbai-MAS,1
2023-05-12,Mumbai-Mumbai,1
2023-05-12,SBC-HWH,1
2023-05-13,BCT-Mumbai,1
2023-05-13,BCT-SBC,1
2023-05-13,Delhi-Chennai,1
2023-05-13,HWH-SBC,1
2023-05-13,MAS-Chennai,1
2023-05-13,MAS-Gorakhpur,2
2023-05-13,MAS-SBC,1
2023-05-14,BCT-NDLS,1
2023-05-14,Chennai-Delhi,1
2023-05-14,Chennai-SBC,1
2023-05-14,Delhi-BCT,1
2023-05-14,Delhi-Chennai,1
2023-05-14,Gorakhpur-SBC,1
2023-05-14,HWH-Chennai,1
2023-05-14,Jaipur-Delhi,1
2023-05-14,SBC-Jaipur,1
2023-05-15,Chennai-Jaipur,1
2023-05-15,Delhi-NDLS,1
2023-05-15,Gorakhpur-Gorakhpur,1
2023-05-15,Gorakhpur-HWH,1
2023-05-15,HWH-SBC,1
2023-05-15,Jaipur-Jaipur,1
2023-05-15,Mumbai-Jaipur,1
2023-05-15,SBC-Delhi,1
2023-05-16,BCT-SBC,1
2023-05-16,Delhi-Gorakhpur,1
2023-05-16,Gorakhpur-NDLS,1
2023-05-16,Gorakhpur-SBC,1
2023-05-16,HWH-SBC,1
2023-05-16,Jaipur-Chennai,1
2023-05-16,MAS-BCT,1
2023-05-16,NDLS-SBC,1
2023-05-17,BCT-BCT,1
2023-05-17,BCT-Chennai,1
2023-05-17,Delhi-Chennai,1
2023-05-17,Delhi-HWH,1
2023-05-17,Delhi-MAS,1
2023-05-17,Delhi-NDLS,1
2023-05-17,HWH-Mumbai,1
2023-05-17,NDLS-HWH,1
2023-05-18,Delhi-Gorakhpur,1
2023-05-18,Jaipur-Delhi,1
2023-05-18,Jaipur-HWH,1
2023-05-18,Jaipur-Mumbai,1
2023-05-18,Mumbai-Jaipur,1
2023-05-18,SBC-Chennai,1
2023-05-18,SBC-Gorakhpur,1
2023-05-18,SBC-Mumbai,1
2023-05-19,BCT-BCT,1
2023-05-19,Gorakhpur-MAS,1
2023-05-19,HWH-MAS,1
2023-05-19,Jaipur-BCT,1
2023-05-19,Jaipur-Mumbai,1
2023-05-19,MAS-Delhi,1
2023-05-19,MAS-NDLS,1
2023-05-19,NDLS-SBC,1
2023-05-20,BCT-Chennai,1
2023-05-20,Chennai-HWH,1
2023-05-20,Chennai-Mumbai,1
2023-05-20,Chennai-NDLS,1
2023-05-20,Gorakhpur-Jaipur,1
2023-05-20,Gorakhpur-SBC,1
2023-05-20,NDLS-Gorakhpur,1
2023-05-20,NDLS-MAS,1
2023-05-21,BCT-Gorakhpur,1
2023-05-21,BCT-SBC,1
2023-05-21,Delhi-Gorakhpur,1
2023-05-21,Gorakhpur-Chennai,1
2023-05-21,HWH-Delhi,1
2023-05-21,Jaipur-Mumbai,1
2023-05-21,Jaipur-NDLS,1
2023-05-21,SBC-Gorakhpur,1
2023-05-22,BCT-SBC,1
2023-05-22,Chennai-BCT,1
2023-05-22,Chennai-HWH,1
2023-05-22,Delhi-Gorakhpur,1
2023-05-22,Mumbai-Delhi,1
2023-05-22,NDLS-BCT,1
2023-05-22,NDLS-NDLS,1
2023-05-22,SBC-HWH,1
2023-05-23,Delhi-Chennai,1
2023-05-23,HWH-BCT,1
2023-05-23,Jaipur-BCT,1
2023-05-23,Jaipur-MAS,1
2023-05-23,Jaipur-Mumbai,1
2023-05-23,Mumbai-NDLS,1
2023-05-23,NDLS-Mumbai,1
2023-05-23,SBC-Chennai,1
2023-05-24,Chennai-HWH,1
2023-05-24,Delhi-Delhi,1
2023-05-24,Gorakhpur-SBC,1
2023-05-24,Mumbai-Chennai,1
2023-05-24,NDLS-BCT,1
2023-05-24,NDLS-Delhi,1
2023-05-24,NDLS-HWH,1
2023-05-24,SBC-Chennai,1
2023-05-25,BCT-BCT,1
2023-05-25,BCT-Chennai,1
2023-05-25,BCT-Mumbai,1
2023-05-25,HWH-Delhi,1
2023-05-25,HWH-Jaipur,1
2023-05-25,HWH-MAS,1
2023-05-25,HWH-NDLS,1
2023-05-25,MAS-BCT,1
2023-05-26,Chennai-Gorakhpur,1
2023-05-26,Delhi-Chennai,1
2023-05-26,Gorakhpur-Jaipur,1
2023-05-26,HWH-Mumbai,1
2023-05-26,MAS-BCT,1
2023-05-26,MAS-MAS,1
2023-05-26,Mumbai-Delhi,1
2023-05-26,Mumbai-HWH,1
2023-05-27,Chennai-Delhi,1
2023-05-27,Gorakhpur-Gorakhpur,1
2023-05-27,Gorakhpur-MAS,1
2023-05-27,Gorakhpur-Mumbai,1
2023-05-27,Jaipur-Jaipur,1
2023-05-27,Jaipur-SBC,1
2023-05-27,MAS-Jaipur,1
2023-05-27,SBC-Jaipur,1
2023-05-28,BCT-Gorakhpur,1
2023-05-28,Gorakhpur-Mumbai,2
2023-05-28,HWH-BCT,1
2023-05-28,Jaipur-Gorakhpur,1
2023-05-28,Mumbai-BCT,1
2023-05-28,Mumbai-Gorakhpur,1
2023-05-28,NDLS-SBC,1
2023-05-29,BCT-Jaipur,1
2023-05-29,Delhi-Gorakhpur,1
2023-05-29,Gorakhpur-SBC,1
2023-05-29,HWH-NDLS,1
2023-05-29,Mumbai-BCT,1
2023-05-29,Mumbai-MAS,1
2023-05-29,NDLS-Mumbai,1
2023-05-29,SBC-HWH,1
2023-05-30,Chennai-Gorakhpur,1
2023-05-30,Chennai-Jaipur,1
2023-05-30,Delhi-Delhi,1
2023-05-30,Delhi-Mumbai,1
2023-05-30,Gorakhpur-Mumbai,1
2023-05-30,HWH-HWH,1
2023-05-30,MAS-Chennai,1
2023-05-30,MAS-MAS,1
2023-05-31,BCT-SBC,1
2023-05-31,Gorakhpur-HWH,1
2023-05-31,Gorakhpur-NDLS,1
2023-05-31,HWH-Jaipur,1
2023-05-31,MAS-Mumbai,1
2023-05-31,Mumbai-Mumbai,2
2023-05-31,SBC-Jaipur,1
2023-06-01,Chennai-NDLS,1
2023-06-01,HWH-Jaipur,1
2023-06-01,Jaipur-Chennai,1
2023-06-01,MAS-Delhi,1
2023-06-01,Mumbai-Chennai,1
2023-06-01,Mumbai-HWH,1
2023-06-01,NDLS-SBC,1
2023-06-01,SBC-HWH,1
2023-06-02,Gorakhpur-Delhi,1
2023-06-02,Jaipur-HWH,1
2023-06-02,Jaipur-Mumbai,2
2023-06-02,MAS-BCT,1
2023-06-02,MAS-Jaipur,1
2023-06-02,Mumbai-Chennai,1
2023-06-02,Mumbai-MAS,1
2023-06-03,Chennai-NDLS,1
2023-06-03,Chennai-SBC,1
2023-06-03,Delhi-Delhi,1
2023-06-03,Gorakhpur-Jaipur,1
2023-06-03,HWH-SBC,2
2023-06-03,Jaipur-Jaipur,1
2023-06-03,MAS-Chennai,1
2023-06-04,Chennai-Delhi,1
2023-06-04,Chennai-MAS,1
2023-06-04,Gorakhpur-HWH,1
2023-06-04,HWH-BCT,1
2023-06-04,Jaipur-NDLS,1
2023-06-04,MAS-BCT,1
2023-06-04,MAS-SBC,1
2023-06-04,SBC-MAS,1
2023-06-05,BCT-MAS,1
2023-06-05,Delhi-BCT,1
2023-06-05,HWH-Gorakhpur,1
2023-06-05,HWH-MAS,1
2023-06-05,Jaipur-Gorakhpur,1
2023-06-05,Mumbai-Chennai,1
2023-06-05,SBC-HWH,1
2023-06-05,SBC-NDLS,1
2023-06-06,Delhi-Jaipur,1
2023-06-06,Gorakhpur-SBC,1
2023-06-06,Jaipur-BCT,1
2023-06-06,MAS-Delhi,1
2023-06-06,Mumbai-Jaipur,1
2023-06-06,NDLS-Chennai,1
2023-06-06,NDLS-NDLS,1
2023-06-06,SBC-Mumbai,1
2023-06-07,BCT-NDLS,1
2023-06-07,Delhi-NDLS,1
2023-06-07,Gorakhpur-BCT,1
2023-06-07,HWH-Mumbai,1
2023-06-07,MAS-NDLS,1
2023-06-07,NDLS-MAS,1
2023-06-07,SBC-HWH,1
2023-06-07,SBC-NDLS,1
2023-06-08,BCT-MAS,2
2023-06-08,HWH-Chennai,1
2023-06-08,Jaipur-Chennai,1
2023-06-08,MAS-Chennai,1
2023-06-08,MAS-NDLS,1
2023-06-08,Mumbai-Gorakhpur,1
2023-06-08,SBC-Mumbai,1
2023-06-09,Delhi-Mumbai,2
2023-06-09,HWH-MAS,1
2023-06-09,Jaipur-Chennai,1
2023-06-09,MAS-Mumbai,1
2023-06-09,Mumbai-Gorakhpur,1
2023-06-09,Mumbai-NDLS,1
2023-06-09,SBC-Jaipur,1
2023-06-10,BCT-Gorakhpur,1
2023-06-10,Chennai-MAS,1
2023-06-10,Delhi-MAS,1
2023-06-10,Delhi-SBC,1
2023-06-10,HWH-Delhi,1
2023-06-10,Jaipur-NDLS,1
2023-06-10,MAS-Mumbai,1
2023-06-10,Mumbai-Jaipur,1
2023-06-11,BCT-BCT,1
2023-06-11,Delhi-Chennai,1
2023-06-11,Gorakhpur-Delhi,1
2023-06-11,Jaipur-Chennai,1
2023-06-11,MAS-NDLS,1
2023-06-11,Mumbai-BCT,1
2023-06-11,NDLS-HWH,1
2023-06-11,SBC-Jaipur,1
2023-06-12,BCT-Mumbai,1
2023-06-12,Gorakhpur-SBC,1
2023-06-12,Jaipur-MAS,2
2023-06-12,Mumbai-HWH,1
2023-06-12,NDLS-Chennai,1
2023-06-12,NDLS-MAS,1
2023-06-12,SBC-Chennai,1
2023-06-13,Chennai-Mumbai,1
2023-06-13,Delhi-Chennai,1
2023-06-13,Delhi-Gorakhpur,1
2023-06-13,MAS-HWH,1
2023-06-13,Mumbai-BCT,1
2023-06-13,NDLS-Mumbai,1
2023-06-13,NDLS-SBC,1
2023-06-13,SBC-SBC,1
2023-06-14,HWH-Mumbai,1
2023-06-14,Jaipur-MAS,1
2023-06-14,MAS-Chennai,1
2023-06-14,MAS-Gorakhpur,1
2023-06-14,MAS-HWH,1
2023-06-14,MAS-SBC,1
2023-06-14,Mumbai-Chennai,1
2023-06-14,SBC-SBC,1
2023-06-15,MAS-Chennai,1
2023-06-15,MAS-Mumbai,1
2023-06-15,Mumbai-Gorakhpur,1
2023-06-15,Mumbai-Mumbai,1
2023-06-15,Mumbai-SBC,1
2023-06-15,NDLS-SBC,1
2023-06-15,SBC-MAS,1
2023-06-15,SBC-Mumbai,1
2023-06-16,BCT-Delhi,1
2023-06-16,BCT-HWH,2
2023-06-16,HWH-NDLS,1
2023-06-16,Jaipur-Delhi,2
2023-06-16,NDLS-MAS,1
2023-06-16,NDLS-NDLS,1
2023-06-17,Chennai-Jaipur,1
2023-06-17,HWH-Chennai,1
2023-06-17,MAS-Delhi,1
2023-06-17,MAS-MAS,1
2023-06-17,Mumbai-Chennai,1
2023-06-17,Mumbai-MAS,1
2023-06-17,NDLS-Gorakhpur,1
2023-06-17,NDLS-Mumbai,1
2023-06-18,BCT-MAS,1
2023-06-18,Gorakhpur-SBC,1
2023-06-18,HWH-Mumbai,1
2023-06-18,Jaipur-Delhi,1
2023-06-18,MAS-MAS,1
2023-06-18,MAS-SBC,1
2023-06-18,NDLS-Delhi,1
2023-06-18,NDLS-NDLS,1
2023-06-19,BCT-Mumbai,1
2023-06-19,BCT-NDLS,1
2023-06-19,Delhi-Delhi,1
2023-06-19,Delhi-HWH,1
2023-06-19,Gorakhpur-BCT,1
2023-06-19,Mumbai-Gorakhpur,1
2023-06-19,Mumbai-MAS,1
2023-06-19,NDLS-BCT,1
2023-06-20,BCT-NDLS,1
2023-06-20,Delhi-BCT,1
2023-06-20,Gorakhpur-Mumbai,1
2023-06-20,Mumbai-Delhi,2
2023-06-20,NDLS-Mumbai,1
2023-06-20,NDLS-SBC,1
2023-06-20,SBC-HWH,1
2023-06-21,Chennai-Gorakhpur,1
2023-06-21,Chennai-SBC,1
2023-06-21,Delhi-Mumbai,1
2023-06-21,Gorakhpur-SBC,1
2023-06-21,HWH-SBC,1
2023-06-21,Jaipur-Gorakhpur,1
2023-06-21,Mumbai-NDLS,2
2023-06-22,Chennai-Chennai,1
2023-06-22,Delhi-Jaipur,1
2023-06-22,Gorakhpur-BCT,1
2023-06-22,Gorakhpur-Mumbai,1
2023-06-22,HWH-NDLS,1
2023-06-22,Jaipur-SBC,1
2023-06-22,MAS-NDLS,1
2023-06-22,SBC-Gorakhpur,1
2023-06-23,BCT-NDLS,1
2023-06-23,Chennai-MAS,1
2023-06-23,Gorakhpur-NDLS,1
2023-06-23,HWH-Delhi,1
2023-06-23,HWH-Jaipur,1
2023-06-23,Jaipur-HWH,1
2023-06-23,Jaipur-MAS,1
2023-06-23,NDLS-NDLS,1
2023-06-24,Chennai-SBC,1
2023-06-24,Delhi-BCT,1
2023-06-24,Delhi-Delhi,1
2023-06-24,Delhi-Mumbai,1
2023-06-24,Delhi-SBC,1
2023-06-24,Gorakhpur-Delhi,1
2023-06-24,Jaipur-SBC,1
2023-06-24,NDLS-NDLS,1
2023-06-25,Chennai-Jaipur,1
2023-06-25,Gorakhpur-Mumbai,1
2023-06-25,Gorakhpur-SBC,1
2023-06-25,Jaipur-Gorakhpur,1
2023-06-25,MAS-MAS,1
2023-06-25,Mumbai-Chennai,1
2023-06-25,Mumbai-Delhi,1
2023-06-25,NDLS-HWH,1
2023-06-26,BCT-MAS,1
2023-06-26,Chennai-NDLS,1
2023-06-26,Delhi-NDLS,1
2023-06-26,HWH-Gorakhpur,1
2023-06-26,HWH-MAS,1
2023-06-26,Mumbai-HWH,1
2023-06-26,NDLS-Mumbai,1
2023-06-26,SBC-MAS,1
2023-06-27,BCT-NDLS,1
2023-06-27,Chennai-Jaipur,1
2023-06-27,Chennai-MAS,1
2023-06-27,HWH-Delhi,1
2023-06-27,Jaipur-MAS,1
2023-06-27,Mumbai-NDLS,1
2023-06-27,NDLS-HWH,1
2023-06-27,SBC-HWH,1
2023-06-28,BCT-BCT,1
2023-06-28,HWH-BCT,1
2023-06-28,HWH-SBC,1
2023-06-28,MAS-Delhi,1
2023-06-28,MAS-SBC,1
2023-06-28,Mumbai-NDLS,1
2023-06-28,NDLS-HWH,1
2023-06-28,SBC-Delhi,1
2023-06-29,Chennai-BCT,1
2023-06-29,Delhi-NDLS,1
2023-06-29,Delhi-SBC,1
2023-06-29,Mumbai-BCT,1
2023-06-29,Mumbai-SBC,1
2023-06-29,NDLS-Mumbai,1
2023-06-29,SBC-Jaipur,1
2023-06-29,SBC-MAS,1
2023-06-30,BCT-Jaipur,1
2023-06-30,Chennai-MAS,1
2023-06-30,Chennai-NDLS,1
2023-06-30,Jaipur-Gorakhpur,1
2023-06-30,MAS-SBC,1
2023-06-30,NDLS-Gorakhpur,1
2023-06-30,NDLS-HWH,1
2023-06-30,SBC-Jaipur,1
2023-07-01,BCT-Jaipur,1
2023-07-01,Delhi-Chennai,1
2023-07-01,Gorakhpur-MAS,1
2023-07-01,HWH-BCT,2
2023-07-01,Jaipur-MAS,1
2023-07-01,Mumbai-MAS,1
2023-07-01,NDLS-Mumbai,1
2023-07-02,Delhi-MAS,1
2023-07-02,Gorakhpur-Gorakhpur,1
2023-07-02,Gorakhpur-HWH,1
2023-07-02,Gorakhpur-MAS,1
2023-07-02,Jaipur-Gorakhpur,1
2023-07-02,Jaipur-MAS,1
2023-07-02,Jaipur-NDLS,1
2023-07-02,NDLS-NDLS,1
2023-07-03,Chennai-Gorakhpur,1
2023-07-03,Chennai-HWH,1
2023-07-03,Delhi-Mumbai,1
2023-07-03,Gorakhpur-Delhi,1
2023-07-03,Gorakhpur-HWH,1
2023-07-03,Jaipur-BCT,1
2023-07-03,NDLS-Delhi,1
2023-07-03,SBC-BCT,1
2023-07-04,BCT-Delhi,1
2023-07-04,Delhi-MAS,1
2023-07-04,Gorakhpur-BCT,1
2023-07-04,HWH-Gorakhpur,1
2023-07-04,HWH-HWH,1
2023-07-04,Jaipur-Mumbai,1
2023-07-04,MAS-MAS,1
2023-07-04,Mumbai-HWH,1
2023-07-05,BCT-MAS,2
2023-07-05,BCT-SBC,1
2023-07-05,Delhi-Delhi,1
2023-07-05,Gorakhpur-Gorakhpur,1
2023-07-05,HWH-Chennai,1
2023-07-05,MAS-SBC,1
2023-07-05,NDLS-SBC,1
2023-07-06,BCT-Chennai,1
2023-07-06,Chennai-SBC,1
2023-07-06,Delhi-BCT,1
2023-07-06,HWH-MAS,1
2023-07-06,MAS-Chennai,1
2023-07-06,MAS-MAS,1
2023-07-06,NDLS-HWH,1
2023-07-06,NDLS-NDLS,1
2023-07-07,Chennai-BCT,1
2023-07-07,Chennai-Gorakhpur,1
2023-07-07,Gorakhpur-SBC,1
2023-07-07,HWH-Chennai,1
2023-07-07,Mumbai-Chennai,1
2023-07-07,Mumbai-Mumbai,1
2023-07-07,NDLS-Delhi,1
2023-07-07,SBC-BCT,1
2023-07-08,BCT-Jaipur,1
2023-07-08,Delhi-Chennai,2
2023-07-08,HWH-SBC,1
2023-07-08,MAS-MAS,1
2023-07-08,MAS-NDLS,1
2023-07-08,Mumbai-HWH,1
2023-07-08,Mumbai-SBC,1
