Ticket_ID,Sale_Date,Source_Station,Destination_Station,Passenger_Age,Coach_Type,Ticket_Price,Payment_Mode,Route,Year,Month,Day,Weekday,Is_Weekend,DayOfWeek,IsWeekend,AgeGroup,Demand_Label
205,2023-01-26,Delhi,Jaipur,21,Sleeper,1072,Card,Delhi-Jaipur,2023,1,26,Thursday,0,3,0,Young,Medium
206,2023-01-26,Chennai,MAS,17,AC,1594,UPI,Chennai-MAS,2023,1,26,Thursday,0,3,0,Child,Medium
207,2023-01-26,HWH,NDLS,31,AC,2380,UPI,HWH-NDLS,2023,1,26,Thursday,0,3,0,Young,Medium
208,2023-01-26,MAS,Delhi,70,Sleeper,896,NetBanking,MAS-Delhi,2023,1,26,Thursday,0,3,0,Senior,High
209,2023-01-26,Gorakhpur,Jaipur,34,AC,2092,UPI,Gorakhpur-Jaipur,2023,1,26,Thursday,0,3,0,Young,High
210,2023-01-27,Gorakhpur,MAS,8,AC,1674,UPI,Gorakhpur-MAS,2023,1,27,Friday,0,4,0,Child,High
211,2023-01-27,MAS,Delhi,71,Sleeper,821,Cash,MAS-Delhi,2023,1,27,Friday,0,4,0,Senior,High
212,2023-01-27,Mumbai,BCT,18,Sleeper,653,UPI,Mumbai-BCT,2023,1,27,Friday,0,4,0,Child,Low
213,2023-01-27,HWH,SBC,15,Sleeper,1002,UPI,HWH-SBC,2023,1,27,Friday,0,4,0,Child,High
214,2023-01-27,Chennai,Mumbai,44,Sleeper,917,Cash,Chennai-Mumbai,2023,1,27,Friday,0,4,0,Adult,High
215,2023-01-27,Chennai,Chennai,7,General,267,UPI,Chennai-Chennai,2023,1,27,Friday,0,4,0,Child,Medium
216,2023-01-27,MAS,HWH,5,Sleeper,1139,UPI,MAS-HWH,2023,1,27,Friday,0,4,0,Child,Medium
217,2023-01-27,Gorakhpur,NDLS,13,Sleeper,881,UPI,Gorakhpur-NDLS,2023,1,27,Friday,0,4,0,Child,Low
218,2023-01-28,MAS,Jaipur,77,General,318,NetBanking,MAS-Jaipur,2023,1,28,Saturday,1,5,1,Senior,Medium
219,2023-01-28,NDLS,HWH,80,Sleeper,607,Cash,NDLS-HWH,2023,1,28,Saturday,1,5,1,Senior,Medium
220,2023-01-28,NDLS,Chennai,5,General,250,NetBanking,NDLS-Chennai,2023,1,28,Saturday,1,5,1,Child,Medium
221,2023-01-28,NDLS,HWH,20,Sleeper,1090,UPI,NDLS-HWH,2023,1,28,Saturday,1,5,1,Young,Medium
222,2023-01-28,BCT,SBC,76,Sleeper,940,UPI,BCT-SBC,2023,1,28,Saturday,1,5,1,Senior,High
223,2023-01-28,Delhi,BCT,50,AC,1971,Card,Delhi-BCT,2023,1,28,Saturday,1,5,1,Adult,Low
224,2023-01-28,Jaipur,NDLS,14,Sleeper,848,NetBanking,Jaipur-NDLS,2023,1,28,Saturday,1,5,1,Child,Low
225,2023-01-28,SBC,Jaipur,37,Sleeper,834,NetBanking,SBC-Jaipur,2023,1,28,Saturday,1,5,1,Adult,High
226,2023-01-29,BCT,SBC,45,Sleeper,682,NetBanking,BCT-SBC,2023,1,29,Sunday,1,6,1,Adult,High
227,2023-01-29,Chennai,SBC,55,General,292,Cash,Chennai-SBC,2023,1,29,Sunday,1,6,1,Senior,High
228,2023-01-29,Mumbai,Delhi,26,Sleeper,993,UPI,Mumbai-Delhi,2023,1,29,Sunday,1,6,1,Young,Medium
229,2023-01-29,Gorakhpur,BCT,20,General,467,UPI,Gorakhpur-BCT,2023,1,29,Sunday,1,6,1,Young,High
230,2023-01-29,Mumbai,Mumbai,79,Sleeper,1016,Cash,Mumbai-Mumbai,2023,1,29,Sunday,1,6,1,Senior,High
231,2023-01-29,MAS,BCT,66,General,319,UPI,MAS-BCT,2023,1,29,Sunday,1,6,1,Senior,Medium
232,2023-01-29,Gorakhpur,BCT,57,Sleeper,1182,Card,Gorakhpur-BCT,2023,1,29,Sunday,1,6,1,Senior,High
233,2023-01-29,SBC,SBC,79,Sleeper,1128,Card,SBC-SBC,2023,1,29,Sunday,1,6,1,Senior,Low
234,2023-01-30,SBC,Mumbai,18,Sleeper,852,Card,SBC-Mumbai,2023,1,30,Monday,0,0,0,Child,High
235,2023-01-30,HWH,MAS,63,AC,2456,UPI,HWH-MAS,2023,1,30,Monday,0,0,0,Senior,Low
236,2023-01-30,Mumbai,Delhi,30,General,321,Cash,Mumbai-Delhi,2023,1,30,Monday,0,0,0,Young,Medium
237,2023-01-30,Jaipur,BCT,48,Sleeper,609,UPI,Jaipur-BCT,2023,1,30,Monday,0,0,0,Adult,Medium
238,2023-01-30,SBC,MAS,24,AC,2298,Card,SBC-MAS,2023,1,30,Monday,0,0,0,Young,Medium
239,2023-01-30,Delhi,Mumbai,9,Sleeper,915,UPI,Delhi-Mumbai,2023,1,30,Monday,0,0,0,Child,Low
240,2023-01-30,HWH,BCT,69,AC,2337,Cash,HWH-BCT,2023,1,30,Monday,0,0,0,Senior,Low
241,2023-01-30,Jaipur,NDLS,15,General,472,UPI,Jaipur-NDLS,2023,1,30,Monday,0,0,0,Child,Low
242,2023-01-31,Gorakhpur,MAS,51,General,492,Cash,Gorakhpur-MAS,2023,1,31,Tuesday,0,1,0,Senior,High
243,2023-01-31,Mumbai,MAS,14,General,409,UPI,Mumbai-MAS,2023,1,31,Tuesday,0,1,0,Child,High
244,2023-01-31,Mumbai,NDLS,65,Sleeper,1063,Card,Mumbai-NDLS,2023,1,31,Tuesday,0,1,0,Senior,Low
245,2023-01-31,Jaipur,MAS,49,AC,2211,NetBanking,Jaipur-MAS,2023,1,31,Tuesday,0,1,0,Adult,Low
246,2023-01-31,Jaipur,HWH,51,General,415,UPI,Jaipur-HWH,2023,1,31,Tuesday,0,1,0,Senior,High
247,2023-01-31,SBC,BCT,38,Sleeper,1015,Card,SBC-BCT,2023,1,31,Tuesday,0,1,0,Adult,Low
248,2023-01-31,Gorakhpur,Jaipur,17,General,415,NetBanking,Gorakhpur-Jaipur,2023,1,31,Tuesday,0,1,0,Child,High
249,2023-01-31,HWH,MAS,27,General,279,UPI,HWH-MAS,2023,1,31,Tuesday,0,1,0,Young,Low
250,2023-02-01,Delhi,Chennai,40,General,466,Cash,Delhi-Chennai,2023,2,1,Wednesday,0,2,0,Adult,High
251,2023-02-01,Chennai,Gorakhpur,67,Sleeper,1079,UPI,Chennai-Gorakhpur,2023,2,1,Wednesday,0,2,0,Senior,Medium
252,2023-02-01,Chennai,Mumbai,80,Sleeper,1146,NetBanking,Chennai-Mumbai,2023,2,1,Wednesday,0,2,0,Senior,High
253,2023-02-01,BCT,Chennai,51,General,488,Cash,BCT-Chennai,2023,2,1,Wednesday,0,2,0,Senior,Medium
254,2023-02-01,Delhi,NDLS,70,Sleeper,617,Card,Delhi-NDLS,2023,2,1,Wednesday,0,2,0,Senior,Medium
255,2023-02-01,Gorakhpur,BCT,18,AC,1664,UPI,Gorakhpur-BCT,2023,2,1,Wednesday,0,2,0,Child,High
256,2023-02-01,Gorakhpur,BCT,57,Sleeper,1124,UPI,Gorakhpur-BCT,2023,2,1,Wednesday,0,2,0,Senior,High
257,2023-02-01,HWH,Chennai,70,General,401,Cash,HWH-Chennai,2023,2,1,Wednesday,0,2,0,Senior,Low
258,2023-02-02,Mumbai,MAS,53,Sleeper,945,NetBanking,Mumbai-MAS,2023,2,2,Thursday,0,3,0,Senior,High
259,2023-02-02,BCT,Mumbai,20,Sleeper,965,Card,BCT-Mumbai,2023,2,2,Thursday,0,3,0,Young,Low
260,2023-02-02,HWH,BCT,72,AC,2476,UPI,HWH-BCT,2023,2,2,Thursday,0,3,0,Senior,Low
261,2023-02-02,BCT,MAS,47,Sleeper,1047,UPI,BCT-MAS,2023,2,2,Thursday,0,3,0,Adult,Medium
262,2023-02-02,Mumbai,NDLS,69,General,200,NetBanking,Mumbai-NDLS,2023,2,2,Thursday,0,3,0,Senior,Low
263,2023-02-02,MAS,HWH,13,AC,1818,Cash,MAS-HWH,2023,2,2,Thursday,0,3,0,Child,Medium
264,2023-02-02,BCT,Delhi,25,Sleeper,816,UPI,BCT-Delhi,2023,2,2,Thursday,0,3,0,Young,Medium
265,2023-02-02,HWH,Mumbai,47,General,233,Cash,HWH-Mumbai,2023,2,2,Thursday,0,3,0,Adult,Medium
266,2023-02-03,MAS,NDLS,70,General,465,UPI,MAS-NDLS,2023,2,3,Friday,0,4,0,Senior,Low
267,2023-02-03,Jaipur,SBC,8,Sleeper,679,Cash,Jaipur-SBC,2023,2,3,Friday,0,4,0,Child,High
268,2023-02-03,Delhi,BCT,11,General,364,Card,Delhi-BCT,2023,2,3,Friday,0,4,0,Child,Low
269,2023-02-03,SBC,Gorakhpur,62,Sleeper,1012,NetBanking,SBC-Gorakhpur,2023,2,3,Friday,0,4,0,Senior,High
270,2023-02-03,HWH,MAS,8,Sleeper,851,Cash,HWH-MAS,2023,2,3,Friday,0,4,0,Child,Low
271,2023-02-03,Jaipur,SBC,24,General,211,NetBanking,Jaipur-SBC,2023,2,3,Friday,0,4,0,Young,High
272,2023-02-03,Chennai,Chennai,39,General,411,Cash,Chennai-Chennai,2023,2,3,Friday,0,4,0,Adult,Medium
273,2023-02-03,Chennai,BCT,63,General,481,UPI,Chennai-BCT,2023,2,3,Friday,0,4,0,Senior,Low
274,2023-02-04,Gorakhpur,HWH,49,General,311,Cash,Gorakhpur-HWH,2023,2,4,Saturday,1,5,1,Adult,High
275,2023-02-04,HWH,SBC,18,Sleeper,977,Cash,HWH-SBC,2023,2,4,Saturday,1,5,1,Child,High
276,2023-02-04,NDLS,Jaipur,26,Sleeper,867,UPI,NDLS-Jaipur,2023,2,4,Saturday,1,5,1,Young,Low
277,2023-02-04,SBC,MAS,52,General,497,Card,SBC-MAS,2023,2,4,Saturday,1,5,1,Senior,Medium
278,2023-02-04,NDLS,SBC,34,Sleeper,916,Cash,NDLS-SBC,2023,2,4,Saturday,1,5,1,Young,High
279,2023-02-04,Delhi,HWH,33,General,257,UPI,Delhi-HWH,2023,2,4,Saturday,1,5,1,Young,Low
280,2023-02-04,Gorakhpur,Mumbai,40,General,233,Card,Gorakhpur-Mumbai,2023,2,4,Saturday,1,5,1,Adult,Low
281,2023-02-04,SBC,Chennai,46,General,462,NetBanking,SBC-Chennai,2023,2,4,Saturday,1,5,1,Adult,Low
282,2023-02-05,MAS,Delhi,33,Sleeper,964,UPI,MAS-Delhi,2023,2,5,Sunday,1,6,1,Young,High
283,2023-02-05,BCT,NDLS,11,Sleeper,1146,Cash,BCT-NDLS,2023,2,5,Sunday,1,6,1,Child,Medium
284,2023-02-05,SBC,MAS,36,AC,1770,Card,SBC-MAS,2023,2,5,Sunday,1,6,1,Adult,Medium
285,2023-02-05,Mumbai,Gorakhpur,17,Sleeper,1073,UPI,Mumbai-Gorakhpur,2023,2,5,Sunday,1,6,1,Child,Low
286,2023-02-05,MAS,Jaipur,17,AC,2238,NetBanking,MAS-Jaipur,2023,2,5,Sunday,1,6,1,Child,Medium
287,2023-02-05,BCT,SBC,58,Sleeper,1136,Card,BCT-SBC,2023,2,5,Sunday,1,6,1,Senior,High
288,2023-02-05,Delhi,MAS,18,Sleeper,833,Cash,Delhi-MAS,2023,2,5,Sunday,1,6,1,Child,Low
289,2023-02-05,Chennai,Mumbai,10,Sleeper,658,NetBanking,Chennai-Mumbai,2023,2,5,Sunday,1,6,1,Child,High
290,2023-02-06,BCT,Chennai,20,Sleeper,850,Card,BCT-Chennai,2023,2,6,Monday,0,0,0,Young,Medium
291,2023-02-06,Mumbai,HWH,45,AC,2346,NetBanking,Mumbai-HWH,2023,2,6,Monday,0,0,0,Adult,Low
292,2023-02-06,Gorakhpur,Delhi,56,AC,1585,Cash,Gorakhpur-Delhi,2023,2,6,Monday,0,0,0,Senior,Medium
293,2023-02-06,BCT,MAS,20,General,450,Cash,BCT-MAS,2023,2,6,Monday,0,0,0,Young,Medium
294,2023-02-06,SBC,Gorakhpur,9,Sleeper,989,NetBanking,SBC-Gorakhpur,2023,2,6,Monday,0,0,0,Child,High
295,2023-02-06,SBC,NDLS,28,AC,1679,Card,SBC-NDLS,2023,2,6,Monday,0,0,0,Young,Low
296,2023-02-06,Gorakhpur,NDLS,47,Sleeper,748,Card,Gorakhpur-NDLS,2023,2,6,Monday,0,0,0,Adult,Low
297,2023-02-06,SBC,Delhi,69,General,270,Cash,SBC-Delhi,2023,2,6,Monday,0,0,0,Senior,High
298,2023-02-07,Delhi,Jaipur,14,Sleeper,720,Cash,Delhi-Jaipur,2023,2,7,Tuesday,0,1,0,Child,Medium
299,2023-02-07,Mumbai,Gorakhpur,63,Sleeper,855,UPI,Mumbai-Gorakhpur,2023,2,7,Tuesday,0,1,0,Senior,Low
300,2023-02-07,HWH,Mumbai,39,AC,2265,NetBanking,HWH-Mumbai,2023,2,7,Tuesday,0,1,0,Adult,Medium
301,2023-02-07,HWH,Gorakhpur,35,AC,2363,Card,HWH-Gorakhpur,2023,2,7,Tuesday,0,1,0,Young,Medium
302,2023-02-07,Chennai,Mumbai,15,Sleeper,908,UPI,Chennai-Mumbai,2023,2,7,Tuesday,0,1,0,Child,High
303,2023-02-07,Jaipur,Jaipur,13,Sleeper,658,NetBanking,Jaipur-Jaipur,2023,2,7,Tuesday,0,1,0,Child,Medium
304,2023-02-07,Delhi,Mumbai,70,Sleeper,668,UPI,Delhi-Mumbai,2023,2,7,Tuesday,0,1,0,Senior,Low
305,2023-02-07,Jaipur,Chennai,48,General,285,NetBanking,Jaipur-Chennai,2023,2,7,Tuesday,0,1,0,Adult,Low
306,2023-02-08,HWH,Gorakhpur,20,General,473,UPI,HWH-Gorakhpur,2023,2,8,Wednesday,0,2,0,Young,Medium
307,2023-02-08,BCT,HWH,52,Sleeper,826,UPI,BCT-HWH,2023,2,8,Wednesday,0,2,0,Senior,Medium
308,2023-02-08,BCT,HWH,57,Sleeper,1192,UPI,BCT-HWH,2023,2,8,Wednesday,0,2,0,Senior,Medium
309,2023-02-08,BCT,SBC,69,General,313,Card,BCT-SBC,2023,2,8,Wednesday,0,2,0,Senior,High
310,2023-02-08,SBC,Gorakhpur,52,Sleeper,783,UPI,SBC-Gorakhpur,2023,2,8,Wednesday,0,2,0,Senior,High
311,2023-02-08,SBC,Jaipur,74,Sleeper,921,Cash,SBC-Jaipur,2023,2,8,Wednesday,0,2,0,Senior,High
312,2023-02-08,NDLS,Gorakhpur,50,AC,2408,UPI,NDLS-Gorakhpur,2023,2,8,Wednesday,0,2,0,Adult,Medium
313,2023-02-08,BCT,NDLS,79,AC,1817,Cash,BCT-NDLS,2023,2,8,Wednesday,0,2,0,Senior,Medium
314,2023-02-09,BCT,Chennai,37,General,253,Card,BCT-Chennai,2023,2,9,Thursday,0,3,0,Adult,Medium
315,2023-02-09,MAS,NDLS,56,General,396,Cash,MAS-NDLS,2023,2,9,Thursday,0,3,0,Senior,Low
316,2023-02-09,Gorakhpur,MAS,59,Sleeper,892,UPI,Gorakhpur-MAS,2023,2,9,Thursday,0,3,0,Senior,High
317,2023-02-09,HWH,BCT,55,Sleeper,892,UPI,HWH-BCT,2023,2,9,Thursday,0,3,0,Senior,Low
318,2023-02-09,SBC,SBC,44,AC,1984,NetBanking,SBC-SBC,2023,2,9,Thursday,0,3,0,Adult,Low
319,2023-02-09,Mumbai,Delhi,29,AC,2398,NetBanking,Mumbai-Delhi,2023,2,9,Thursday,0,3,0,Young,Medium
320,2023-02-09,SBC,MAS,67,Sleeper,1046,Card,SBC-MAS,2023,2,9,Thursday,0,3,0,Senior,Medium
321,2023-02-09,Mumbai,MAS,26,Sleeper,1011,UPI,Mumbai-MAS,2023,2,9,Thursday,0,3,0,Young,High
322,2023-02-10,NDLS,Gorakhpur,42,General,421,Card,NDLS-Gorakhpur,2023,2,10,Friday,0,4,0,Adult,Medium
323,2023-02-10,Mumbai,MAS,13,Sleeper,843,UPI,Mumbai-MAS,2023,2,10,Friday,0,4,0,Child,High
324,2023-02-10,SBC,BCT,41,Sleeper,1019,Card,SBC-BCT,2023,2,10,Friday,0,4,0,Adult,Low
325,2023-02-10,Chennai,MAS,9,General,353,Card,Chennai-MAS,2023,2,10,Friday,0,4,0,Child,Medium
326,2023-02-10,SBC,Gorakhpur,26,General,472,NetBanking,SBC-Gorakhpur,2023,2,10,Friday,0,4,0,Young,High
327,2023-02-10,Delhi,NDLS,16,Sleeper,1119,Cash,Delhi-NDLS,2023,2,10,Friday,0,4,0,Child,Medium
328,2023-02-10,Chennai,MAS,64,Sleeper,727,UPI,Chennai-MAS,2023,2,10,Friday,0,4,0,Senior,Medium
329,2023-02-10,BCT,Delhi,48,Sleeper,972,NetBanking,BCT-Delhi,2023,2,10,Friday,0,4,0,Adult,Medium
330,2023-02-11,HWH,Chennai,26,Sleeper,1167,UPI,HWH-Chennai,2023,2,11,Saturday,1,5,1,Young,Low
331,2023-02-11,Mumbai,Chennai,10,Sleeper,758,UPI,Mumbai-Chennai,2023,2,11,Saturday,1,5,1,Child,High
332,2023-02-11,SBC,Mumbai,31,General,258,NetBanking,SBC-Mumbai,2023,2,11,Saturday,1,5,1,Young,High
333,2023-02-11,SBC,SBC,59,AC,2069,Cash,SBC-SBC,2023,2,11,Saturday,1,5,1,Senior,Low
334,2023-02-11,Mumbai,BCT,19,AC,2151,Cash,Mumbai-BCT,2023,2,11,Saturday,1,5,1,Young,Low
335,2023-02-11,Jaipur,HWH,68,AC,1675,Cash,Jaipur-HWH,2023,2,11,Saturday,1,5,1,Senior,High
336,2023-02-11,HWH,BCT,21,AC,2426,UPI,HWH-BCT,2023,2,11,Saturday,1,5,1,Young,Low
337,2023-02-11,MAS,Mumbai,7,General,307,UPI,MAS-Mumbai,2023,2,11,Saturday,1,5,1,Child,High
338,2023-02-12,Gorakhpur,Delhi,14,General,410,Cash,Gorakhpur-Delhi,2023,2,12,Sunday,1,6,1,Child,Medium
339,2023-02-12,BCT,NDLS,67,Sleeper,1046,Card,BCT-NDLS,2023,2,12,Sunday,1,6,1,Senior,Medium
340,2023-02-12,Chennai,HWH,67,AC,2085,UPI,Chennai-HWH,2023,2,12,Sunday,1,6,1,Senior,Medium
341,2023-02-12,SBC,Gorakhpur,66,Sleeper,766,Card,SBC-Gorakhpur,2023,2,12,Sunday,1,6,1,Senior,High
342,2023-02-12,NDLS,Gorakhpur,13,Sleeper,1059,Cash,NDLS-Gorakhpur,2023,2,12,Sunday,1,6,1,Child,Medium
343,2023-02-12,HWH,SBC,28,AC,2415,Cash,HWH-SBC,2023,2,12,Sunday,1,6,1,Young,High
344,2023-02-12,Mumbai,HWH,36,Sleeper,956,Card,Mumbai-HWH,2023,2,12,Sunday,1,6,1,Adult,Low
345,2023-02-12,SBC,Gorakhpur,7,Sleeper,903,Cash,SBC-Gorakhpur,2023,2,12,Sunday,1,6,1,Child,High
346,2023-02-13,Chennai,SBC,37,Sleeper,832,Cash,Chennai-SBC,2023,2,13,Monday,0,0,0,Adult,High
347,2023-02-13,NDLS,Delhi,47,Sleeper,926,UPI,NDLS-Delhi,2023,2,13,Monday,0,0,0,Adult,Low
348,2023-02-13,Gorakhpur,HWH,16,AC,2383,UPI,Gorakhpur-HWH,2023,2,13,Monday,0,0,0,Child,High
349,2023-02-13,Gorakhpur,Delhi,36,Sleeper,781,NetBanking,Gorakhpur-Delhi,2023,2,13,Monday,0,0,0,Adult,Medium
350,2023-02-13,Chennai,Gorakhpur,24,Sleeper,933,Card,Chennai-Gorakhpur,2023,2,13,Monday,0,0,0,Young,Medium
351,2023-02-13,HWH,Chennai,71,Sleeper,628,Cash,HWH-Chennai,2023,2,13,Monday,0,0,0,Senior,Low
352,2023-02-13,NDLS,BCT,72,General,401,Cash,NDLS-BCT,2023,2,13,Monday,0,0,0,Senior,Low
353,2023-02-13,Mumbai,BCT,21,Sleeper,692,UPI,Mumbai-BCT,2023,2,13,Monday,0,0,0,Young,Low
354,2023-02-14,NDLS,Delhi,23,AC,2340,Cash,NDLS-Delhi,2023,2,14,Tuesday,0,1,0,Young,Low
355,2023-02-14,Delhi,Chennai,8,AC,2367,Card,Delhi-Chennai,2023,2,14,Tuesday,0,1,0,Child,High
356,2023-02-14,Mumbai,SBC,21,Sleeper,929,Card,Mumbai-SBC,2023,2,14,Tuesday,0,1,0,Young,Low
357,2023-02-14,BCT,NDLS,68,AC,2222,Cash,BCT-NDLS,2023,2,14,Tuesday,0,1,0,Senior,Medium
358,2023-02-14,MAS,NDLS,26,Sleeper,783,NetBanking,MAS-NDLS,2023,2,14,Tuesday,0,1,0,Young,Low
359,2023-02-14,BCT,Jaipur,70,General,294,NetBanking,BCT-Jaipur,2023,2,14,Tuesday,0,1,0,Senior,High
360,2023-02-14,MAS,Mumbai,46,Sleeper,952,UPI,MAS-Mumbai,2023,2,14,Tuesday,0,1,0,Adult,High
361,2023-02-14,BCT,MAS,80,Sleeper,864,NetBanking,BCT-MAS,2023,2,14,Tuesday,0,1,0,Senior,Medium
362,2023-02-15,NDLS,Jaipur,49,Sleeper,618,Card,NDLS-Jaipur,2023,2,15,Wednesday,0,2,0,Adult,Low
363,2023-02-15,HWH,NDLS,15,Sleeper,1098,Card,HWH-NDLS,2023,2,15,Wednesday,0,2,0,Child,Medium
364,2023-02-15,Chennai,Chennai,57,Sleeper,738,UPI,Chennai-Chennai,2023,2,15,Wednesday,0,2,0,Senior,Medium
365,2023-02-15,SBC,BCT,64,General,324,NetBanking,SBC-BCT,2023,2,15,Wednesday,0,2,0,Senior,Low
366,2023-02-15,MAS,BCT,33,Sleeper,1172,UPI,MAS-BCT,2023,2,15,Wednesday,0,2,0,Young,Medium
367,2023-02-15,SBC,NDLS,24,General,449,UPI,SBC-NDLS,2023,2,15,Wednesday,0,2,0,Young,Low
368,2023-02-15,Delhi,NDLS,9,General,497,UPI,Delhi-NDLS,2023,2,15,Wednesday,0,2,0,Child,Medium
369,2023-02-15,Delhi,Mumbai,29,AC,2024,Cash,Delhi-Mumbai,2023,2,15,Wednesday,0,2,0,Young,Low
370,2023-02-16,SBC,NDLS,38,AC,2407,UPI,SBC-NDLS,2023,2,16,Thursday,0,3,0,Adult,Low
371,2023-02-16,Delhi,Delhi,16,AC,1754,NetBanking,Delhi-Delhi,2023,2,16,Thursday,0,3,0,Child,High
372,2023-02-16,Mumbai,Gorakhpur,32,AC,1584,UPI,Mumbai-Gorakhpur,2023,2,16,Thursday,0,3,0,Young,Low
373,2023-02-16,SBC,MAS,10,AC,1957,NetBanking,SBC-MAS,2023,2,16,Thursday,0,3,0,Child,Medium
374,2023-02-16,Delhi,SBC,23,Sleeper,1131,Cash,Delhi-SBC,2023,2,16,Thursday,0,3,0,Young,High
375,2023-02-16,MAS,MAS,16,AC,2061,UPI,MAS-MAS,2023,2,16,Thursday,0,3,0,Child,High
376,2023-02-16,HWH,MAS,29,Sleeper,691,UPI,HWH-MAS,2023,2,16,Thursday,0,3,0,Young,Low
377,2023-02-16,Delhi,Jaipur,17,General,287,UPI,Delhi-Jaipur,2023,2,16,Thursday,0,3,0,Child,Medium
378,2023-02-17,SBC,NDLS,80,AC,1568,NetBanking,SBC-NDLS,2023,2,17,Friday,0,4,0,Senior,Low
379,2023-02-17,MAS,Delhi,7,General,236,UPI,MAS-Delhi,2023,2,17,Friday,0,4,0,Child,High
380,2023-02-17,SBC,Jaipur,28,Sleeper,739,Card,SBC-Jaipur,2023,2,17,Friday,0,4,0,Young,High
381,2023-02-17,Gorakhpur,Jaipur,12,AC,2366,UPI,Gorakhpur-Jaipur,2023,2,17,Friday,0,4,0,Child,High
382,2023-02-17,NDLS,Gorakhpur,49,Sleeper,1165,Card,NDLS-Gorakhpur,2023,2,17,Friday,0,4,0,Adult,Medium
383,2023-02-17,NDLS,Gorakhpur,76,Sleeper,777,NetBanking,NDLS-Gorakhpur,2023,2,17,Friday,0,4,0,Senior,Medium
384,2023-02-17,NDLS,Chennai,5,General,496,UPI,NDLS-Chennai,2023,2,17,Friday,0,4,0,Child,Medium
385,2023-02-17,BCT,Gorakhpur,7,General,500,Cash,BCT-Gorakhpur,2023,2,17,Friday,0,4,0,Child,Medium
386,2023-02-18,Mumbai,Delhi,69,General,305,Cash,Mumbai-Delhi,2023,2,18,Saturday,1,5,1,Senior,Medium
387,2023-02-18,SBC,Chennai,19,Sleeper,736,UPI,SBC-Chennai,2023,2,18,Saturday,1,5,1,Young,Low
388,2023-02-18,Mumbai,HWH,54,AC,1689,Cash,Mumbai-HWH,2023,2,18,Saturday,1,5,1,Senior,Low
389,2023-02-18,SBC,Mumbai,24,General,327,Card,SBC-Mumbai,2023,2,18,Saturday,1,5,1,Young,High
390,2023-02-18,Gorakhpur,HWH,7,General,246,NetBanking,Gorakhpur-HWH,2023,2,18,Saturday,1,5,1,Child,High
391,2023-02-18,Delhi,MAS,65,General,204,Card,Delhi-MAS,2023,2,18,Saturday,1,5,1,Senior,Low
392,2023-02-18,BCT,Jaipur,19,Sleeper,856,Cash,BCT-Jaipur,2023,2,18,Saturday,1,5,1,Young,High
393,2023-02-18,HWH,Delhi,63,Sleeper,842,Card,HWH-Delhi,2023,2,18,Saturday,1,5,1,Senior,Medium
394,2023-02-19,SBC,Chennai,58,General,474,Cash,SBC-Chennai,2023,2,19,Sunday,1,6,1,Senior,Low
395,2023-02-19,MAS,HWH,64,Sleeper,1014,Cash,MAS-HWH,2023,2,19,Sunday,1,6,1,Senior,Medium
396,2023-02-19,Delhi,Jaipur,41,General,314,UPI,Delhi-Jaipur,2023,2,19,Sunday,1,6,1,Adult,Medium
397,2023-02-19,Chennai,Delhi,25,General,394,UPI,Chennai-Delhi,2023,2,19,Sunday,1,6,1,Young,Medium
398,2023-02-19,Chennai,SBC,27,Sleeper,942,Cash,Chennai-SBC,2023,2,19,Sunday,1,6,1,Young,High
399,2023-02-19,HWH,SBC,22,General,369,Card,HWH-SBC,2023,2,19,Sunday,1,6,1,Young,High
400,2023-02-19,MAS,SBC,21,General,281,Cash,MAS-SBC,2023,2,19,Sunday,1,6,1,Young,High
401,2023-02-19,NDLS,Mumbai,35,AC,2165,Cash,NDLS-Mumbai,2023,2,19,Sunday,1,6,1,Young,High
402,2023-02-20,BCT,Gorakhpur,68,General,340,NetBanking,BCT-Gorakhpur,2023,2,20,Monday,0,0,0,Senior,Medium
403,2023-02-20,Mumbai,Mumbai,52,Sleeper,745,Card,Mumbai-Mumbai,2023,2,20,Monday,0,0,0,Senior,High
404,2023-02-20,Jaipur,Mumbai,30,General,321,UPI,Jaipur-Mumbai,2023,2,20,Monday,0,0,0,Young,Medium
405,2023-02-20,Jaipur,Delhi,26,Sleeper,851,Cash,Jaipur-Delhi,2023,2,20,Monday,0,0,0,Young,Low
406,2023-02-20,BCT,Delhi,49,General,288,UPI,BCT-Delhi,2023,2,20,Monday,0,0,0,Adult,Medium
407,2023-02-20,Delhi,MAS,40,Sleeper,1074,Card,Delhi-MAS,2023,2,20,Monday,0,0,0,Adult,Low
408,2023-02-20,Gorakhpur,Chennai,68,AC,2069,Card,Gorakhpur-Chennai,2023,2,20,Monday,0,0,0,Senior,Low
409,2023-02-20,Delhi,BCT,39,General,262,Cash,Delhi-BCT,2023,2,20,Monday,0,0,0,Adult,Low
410,2023-02-21,Chennai,SBC,79,AC,1846,UPI,Chennai-SBC,2023,2,21,Tuesday,0,1,0,Senior,High
411,2023-02-21,Mumbai,NDLS,31,Sleeper,1086,Cash,Mumbai-NDLS,2023,2,21,Tuesday,0,1,0,Young,Low
412,2023-02-21,Chennai,Jaipur,72,General,479,Card,Chennai-Jaipur,2023,2,21,Tuesday,0,1,0,Senior,Low
413,2023-02-21,SBC,BCT,21,General,271,UPI,SBC-BCT,2023,2,21,Tuesday,0,1,0,Young,Low
