Ticket_ID,Sale_Date,Source_Station,Destination_Station,Passenger_Age,Coach_Type,Ticket_Price,Payment_Mode
000422,2023-02-22,Gorakhpur,SBC,18,General,261,Cash
000423,2023-02-22,Mumbai,MAS,76,AC,1753,UPI
000424,2023-02-22,Chennai,Gorakhpur,5,Sleeper,1180,UPI
000425,2023-02-22,Mumbai,Jaipur,20,AC,1897,UPI
000426,2023-02-23,Delhi,Gorakhpur,30,Sleeper,769,Card
000427,2023-02-23,NDLS,Chennai,53,Sleeper,1110,Card
000428,2023-02-23,MAS,MAS,46,General,459,UPI
000429,2023-02-23,Delhi,MAS,74,Sleeper,1183,Cash
000430,2023-02-23,Delhi,Jaipur,70,AC,2483,Cash
000431,2023-02-23,Chennai,SBC,57,AC,1958,Cash
000432,2023-02-23,NDLS,SBC,13,General,216,UPI
000433,2023-02-23,BCT,HWH,73,Sleeper,940,Card
000434,2023-02-24,BCT,SBC,44,AC,1556,Cash
000435,2023-02-24,Delhi,SBC,60,AC,1717,Card
000436,2023-02-24,Gorakhpur,Chennai,9,General,306,Cash
000437,2023-02-24,BCT,Gorakhpur,60,AC,2315,Cash
000438,2023-02-24,SBC,Chennai,76,General,372,UPI
000439,2023-02-24,Delhi,SBC,9,General,418,Card
000440,2023-02-24,MAS,BCT,73,AC,1963,UPI
000441,2023-02-24,NDLS,Chennai,56,AC,1746,UPI
000442,2023-02-25,HWH,Mumbai,77,General,417,Cash
000443,2023-02-25,Jaipur,BCT,37,Sleeper,972,Cash
000444,2023-02-25,Mumbai,NDLS,26,Sleeper,1016,Cash
000445,2023-02-25,Delhi,Delhi,19,General,230,UPI
000446,2023-02-25,BCT,HWH,69,General,246,Cash
000447,2023-02-25,Mumbai,NDLS,75,General,333,Cash
000448,2023-02-25,MAS,Delhi,27,General,307,Cash
000449,2023-02-25,Chennai,Chennai,10,Sleeper,1183,Cash
000450,2023-02-26,Jaipur,Mumbai,62,AC,2338,Card
000451,2023-02-26,Gorakhpur,Delhi,30,General,307,UPI
000452,2023-02-26,HWH,Delhi,16,Sleeper,997,UPI
000453,2023-02-26,Chennai,NDLS,6,Sleeper,871,UPI
000454,2023-02-26,MAS,SBC,36,General,370,NetBanking
000455,2023-02-26,BCT,HWH,54,AC,1615,Card
000456,2023-02-26,SBC,Gorakhpur,65,Sleeper,1185,Card
000457,2023-02-26,NDLS,Mumbai,15,AC,1755,UPI
000458,2023-02-27,Chennai,Delhi,72,Sleeper,680,Cash
000459,2023-02-27,Chennai,SBC,38,AC,2279,UPI
000460,2023-02-27,HWH,Gorakhpur,12,AC,1627,Card
000461,2023-02-27,NDLS,Mumbai,12,AC,2337,Card
000462,2023-02-27,MAS,SBC,19,Sleeper,834,UPI
000463,2023-02-27,Mumbai,SBC,9,General,240,NetBanking
000464,2023-02-27,Mumbai,Jaipur,23,Sleeper,780,Card
000465,2023-02-27,NDLS,MAS,78,General,356,Card
000466,2023-02-28,Gorakhpur,SBC,13,Sleeper,1053,Cash
000467,2023-02-28,Delhi,Gorakhpur,61,Sleeper,1170,UPI
000468,2023-02-28,Gorakhpur,HWH,58,General,448,Cash
000469,2023-02-28,Gorakhpur,MAS,33,Sleeper,623,Cash
000470,2023-02-28,Chennai,Mumbai,23,General,279,Cash
000471,2023-02-28,Chennai,BCT,50,AC,1633,Card
000472,2023-02-28,Jaipur,Chennai,66,General,412,UPI
000473,2023-02-28,BCT,Mumbai,64,AC,2399,Card
000474,2023-03-01,MAS,SBC,9,General,365,UPI
000475,2023-03-01,MAS,Gorakhpur,37,Sleeper,947,UPI
000476,2023-03-01,Jaipur,Delhi,59,General,270,UPI
000477,2023-03-01,Chennai,NDLS,23,AC,2225,Card
000478,2023-03-01,HWH,Chennai,21,Sleeper,1034,UPI
000479,2023-03-01,HWH,Mumbai,46,General,264,Cash
000480,2023-03-01,BCT,Jaipur,26,Sleeper,820,NetBanking
000481,2023-03-01,NDLS,NDLS,43,Sleeper,907,UPI
000482,2023-03-02,Chennai,Chennai,31,Sleeper,1065,Cash
000483,2023-03-02,Mumbai,HWH,80,Sleeper,698,Cash
000484,2023-03-02,Mumbai,Delhi,50,Sleeper,841,UPI
000485,2023-03-02,Chennai,Jaipur,32,Sleeper,757,UPI
000486,2023-03-02,SBC,Chennai,56,General,297,Card
000487,2023-03-02,NDLS,SBC,69,AC,2053,Cash
000488,2023-03-02,Mumbai,Chennai,43,Sleeper,826,UPI
000489,2023-03-02,Delhi,Gorakhpur,22,General,271,Cash
000490,2023-03-03,Gorakhpur,Gorakhpur,26,General,442,NetBanking
000491,2023-03-03,Chennai,Gorakhpur,72,Sleeper,1129,NetBanking
000492,2023-03-03,SBC,Mumbai,15,Sleeper,1188,Card
000493,2023-03-03,Delhi,Delhi,68,Sleeper,644,Card
000494,2023-03-03,Gorakhpur,Delhi,75,AC,1971,UPI
000495,2023-03-03,Gorakhpur,Mumbai,61,Sleeper,970,Card
000496,2023-03-03,BCT,Delhi,39,Sleeper,691,NetBanking
000497,2023-03-03,NDLS,Gorakhpur,41,Sleeper,621,Cash
000498,2023-03-04,Chennai,Gorakhpur,54,AC,1671,Cash
000499,2023-03-04,SBC,BCT,34,General,291,UPI
000500,2023-03-04,Jaipur,Chennai,21,General,391,UPI
000501,2023-03-04,BCT,Delhi,37,Sleeper,676,Cash
000502,2023-03-04,HWH,MAS,20,Sleeper,880,Cash
000503,2023-03-04,Delhi,Gorakhpur,19,Sleeper,963,UPI
000504,2023-03-04,Jaipur,Chennai,17,General,378,NetBanking
000505,2023-03-04,Delhi,NDLS,7,Sleeper,837,Card
000506,2023-03-05,Chennai,Jaipur,28,AC,1634,Card
000507,2023-03-05,SBC,MAS,27,General,479,NetBanking
000508,2023-03-05,SBC,MAS,63,General,218,Cash
000509,2023-03-05,Gorakhpur,Jaipur,59,General,282,UPI
000510,2023-03-05,Jaipur,Mumbai,69,General,427,NetBanking
000511,2023-03-05,SBC,Delhi,36,Sleeper,970,NetBanking
000512,2023-03-05,Mumbai,MAS,64,Sleeper,711,Card
000513,2023-03-05,Delhi,NDLS,34,General,450,NetBanking
000514,2023-03-06,Gorakhpur,Chennai,70,General,363,UPI
000515,2023-03-06,Chennai,Mumbai,22,AC,2369,UPI
000516,2023-03-06,SBC,SBC,63,AC,2179,NetBanking
000517,2023-03-06,MAS,SBC,57,Sleeper,820,Card
000518,2023-03-06,Chennai,Jaipur,68,General,390,UPI
000519,2023-03-06,Jaipur,Chennai,34,General,369,Card
000520,2023-03-06,Mumbai,Chennai,22,AC,1874,Cash
000521,2023-03-06,NDLS,SBC,9,Sleeper,1156,Card
000522,2023-03-07,HWH,MAS,73,Sleeper,980,Card
000523,2023-03-07,MAS,Delhi,12,General,213,NetBanking
000524,2023-03-07,Gorakhpur,Jaipur,13,General,430,UPI
000525,2023-03-07,Delhi,SBC,36,General,356,Card
000526,2023-03-07,Jaipur,Chennai,18,Sleeper,1099,UPI
000527,2023-03-07,Jaipur,Mumbai,17,Sleeper,990,Card
000528,2023-03-07,NDLS,NDLS,22,Sleeper,1148,NetBanking
000529,2023-03-07,MAS,Mumbai,72,AC,2064,UPI
000530,2023-03-08,Delhi,Mumbai,26,General,217,UPI
000531,2023-03-08,HWH,Delhi,24,General,237,UPI
000532,2023-03-08,BCT,Jaipur,19,General,386,NetBanking
000533,2023-03-08,BCT,SBC,11,General,395,UPI
000534,2023-03-08,Jaipur,Gorakhpur,34,Sleeper,899,UPI
000535,2023-03-08,MAS,Chennai,9,General,234,NetBanking
000536,2023-03-08,NDLS,Mumbai,5,General,414,UPI
000537,2023-03-08,Jaipur,Mumbai,64,General,418,Card
000538,2023-03-08,BCT,Jaipur,35,Sleeper,907,Cash
000539,2023-03-09,Jaipur,HWH,24,Sleeper,851,Cash
000540,2023-03-09,BCT,Chennai,68,AC,1507,UPI
000541,2023-03-09,MAS,NDLS,68,General,455,NetBanking
000542,2023-03-09,MAS,Gorakhpur,33,Sleeper,807,NetBanking
000543,2023-03-09,NDLS,SBC,14,Sleeper,730,Cash
000544,2023-03-09,Gorakhpur,BCT,33,Sleeper,625,Card
000545,2023-03-09,Gorakhpur,BCT,35,Sleeper,1053,NetBanking
000546,2023-03-09,Jaipur,Chennai,79,Sleeper,785,Cash
000547,2023-03-10,Jaipur,SBC,34,AC,1983,UPI
000548,2023-03-10,Jaipur,HWH,29,Sleeper,650,NetBanking
000549,2023-03-10,NDLS,NDLS,62,Sleeper,604,Card
000550,2023-03-10,Chennai,Gorakhpur,61,General,276,Cash
000551,2023-03-10,Jaipur,HWH,67,Sleeper,759,Cash
000552,2023-03-10,Gorakhpur,Gorakhpur,41,General,407,UPI
000553,2023-03-10,Gorakhpur,BCT,62,Sleeper,856,UPI
000554,2023-03-10,Delhi,MAS,32,Sleeper,804,UPI
000555,2023-03-11,MAS,BCT,31,General,454,UPI
000556,2023-03-11,Chennai,MAS,74,Sleeper,610,Card
000557,2023-03-11,BCT,SBC,41,AC,2448,Card
000558,2023-03-11,Gorakhpur,Chennai,10,AC,1507,NetBanking
000559,2023-03-11,HWH,BCT,66,General,231,NetBanking
000560,2023-03-11,HWH,Jaipur,37,Sleeper,1139,UPI
000561,2023-03-11,Gorakhpur,HWH,44,General,405,NetBanking
000562,2023-03-11,HWH,Jaipur,45,Sleeper,986,Cash
000563,2023-03-12,SBC,SBC,46,AC,1727,Card
000564,2023-03-12,Chennai,Mumbai,13,AC,2139,UPI
000565,2023-03-12,MAS,Jaipur,22,Sleeper,1074,UPI
000566,2023-03-12,Gorakhpur,SBC,19,Sleeper,806,UPI
000567,2023-03-12,Gorakhpur,Mumbai,8,Sleeper,917,Cash
000568,2023-03-12,BCT,MAS,38,Sleeper,1156,UPI
000569,2023-03-12,Chennai,Jaipur,66,General,304,Cash
000570,2023-03-12,Jaipur,SBC,42,Sleeper,947,Cash
000571,2023-03-13,Jaipur,Mumbai,75,Sleeper,833,Card
000572,2023-03-13,Mumbai,MAS,27,General,388,Card
000573,2023-03-13,Delhi,SBC,24,Sleeper,643,NetBanking
000574,2023-03-13,SBC,SBC,60,Sleeper,741,Cash
000575,2023-03-13,NDLS,MAS,57,General,335,UPI
000576,2023-03-13,NDLS,MAS,6,General,375,Cash
000577,2023-03-13,Mumbai,SBC,25,AC,2153,NetBanking
000578,2023-03-13,MAS,Delhi,80,General,279,Card
000579,2023-03-14,NDLS,Gorakhpur,46,Sleeper,681,Card
000580,2023-03-14,Jaipur,Delhi,61,Sleeper,734,Card
000581,2023-03-14,HWH,NDLS,53,Sleeper,776,Card
000582,2023-03-14,Delhi,BCT,14,General,442,NetBanking
000583,2023-03-14,Chennai,Gorakhpur,76,Sleeper,1166,UPI
000584,2023-03-14,Jaipur,HWH,65,Sleeper,740,UPI
000585,2023-03-14,BCT,Jaipur,25,Sleeper,1056,UPI
000586,2023-03-14,Chennai,BCT,64,Sleeper,1039,Card
000587,2023-03-15,NDLS,Delhi,17,AC,1555,Card
000588,2023-03-15,BCT,MAS,52,AC,2026,NetBanking
000589,2023-03-15,Chennai,SBC,44,AC,2196,UPI
000590,2023-03-15,Gorakhpur,Delhi,67,AC,2325,UPI
000591,2023-03-15,SBC,HWH,80,AC,1918,UPI
000592,2023-03-15,Jaipur,NDLS,13,Sleeper,687,UPI
000593,2023-03-15,BCT,HWH,61,AC,2108,UPI
000594,2023-03-15,Mumbai,HWH,55,Sleeper,607,Cash
000595,2023-03-16,SBC,Delhi,44,General,414,NetBanking
000596,2023-03-16,Chennai,MAS,80,Sleeper,1151,Cash
000597,2023-03-16,MAS,Gorakhpur,77,Sleeper,1096,UPI
000598,2023-03-16,Mumbai,BCT,68,AC,2193,Cash
000599,2023-03-16,Jaipur,MAS,74,AC,2002,NetBanking
000600,2023-03-16,Gorakhpur,Chennai,68,AC,2281,NetBanking
000601,2023-03-16,BCT,Delhi,29,AC,2198,Card
000602,2023-03-16,HWH,Jaipur,32,Sleeper,844,Card
000603,2023-03-17,BCT,HWH,14,AC,1977,Cash
000604,2023-03-17,SBC,Jaipur,32,AC,1808,NetBanking
000605,2023-03-17,BCT,BCT,40,AC,1730,NetBanking
000606,2023-03-17,SBC,HWH,15,Sleeper,982,UPI
000607,2023-03-17,Mumbai,NDLS,25,Sleeper,754,UPI
000608,2023-03-17,BCT,NDLS,30,Sleeper,774,Cash
000609,2023-03-17,Mumbai,BCT,22,Sleeper,714,Card
000610,2023-03-17,Gorakhpur,HWH,72,Sleeper,989,Cash
000611,2023-03-18,Gorakhpur,Mumbai,45,AC,1810,Card
000612,2023-03-18,SBC,Chennai,19,General,499,Cash
000613,2023-03-18,Chennai,Mumbai,27,Sleeper,617,UPI
000614,2023-03-18,Gorakhpur,Gorakhpur,45,AC,2283,UPI
000615,2023-03-18,Delhi,Gorakhpur,10,General,211,Card
000616,2023-03-18,BCT,SBC,75,General,500,NetBanking
000617,2023-03-18,Delhi,Gorakhpur,64,AC,2203,Card
000618,2023-03-18,BCT,MAS,56,Sleeper,831,NetBanking
000619,2023-03-19,NDLS,SBC,13,General,292,Card
000620,2023-03-19,Mumbai,NDLS,34,General,417,Cash
000621,2023-03-19,SBC,MAS,48,AC,1777,UPI
000622,2023-03-19,Jaipur,HWH,66,Sleeper,952,UPI
000623,2023-03-19,Jaipur,BCT,47,Sleeper,902,Cash
000624,2023-03-19,MAS,BCT,32,Sleeper,1140,NetBanking
000625,2023-03-19,Chennai,Chennai,12,Sleeper,1069,NetBanking
000626,2023-03-19,SBC,NDLS,55,Sleeper,676,UPI
000627,2023-03-20,Gorakhpur,Chennai,34,Sleeper,1120,Cash
000628,2023-03-20,HWH,Mumbai,15,General,223,Cash
000629,2023-03-20,Chennai,Delhi,24,AC,1514,Cash
000630,2023-03-20,Chennai,NDLS,35,Sleeper,1124,Cash
000631,2023-03-20,HWH,Jaipur,38,General,371,NetBanking
000632,2023-03-20,Mumbai,Gorakhpur,16,General,399,Card
000633,2023-03-20,Chennai,SBC,52,Sleeper,1084,Card
000634,2023-03-20,NDLS,Mumbai,32,Sleeper,1088,Cash
000635,2023-03-21,Chennai,Gorakhpur,71,AC,1961,Cash
000636,2023-03-21,MAS,SBC,67,Sleeper,977,NetBanking
000637,2023-03-21,Delhi,BCT,52,Sleeper,1187,UPI
000638,2023-03-21,Jaipur,MAS,46,Sleeper,763,Cash
000639,2023-03-21,Mumbai,BCT,56,Sleeper,971,NetBanking
000640,2023-03-21,SBC,Mumbai,9,Sleeper,1172,UPI
000641,2023-03-21,Gorakhpur,BCT,16,AC,2499,Card
000642,2023-03-21,NDLS,BCT,63,Sleeper,1023,Cash
000643,2023-03-22,Mumbai,BCT,69,Sleeper,1076,Card
000644,2023-03-22,Delhi,NDLS,56,Sleeper,981,UPI
000645,2023-03-22,MAS,Mumbai,47,AC,1654,UPI
000646,2023-03-22,Delhi,Chennai,67,General,456,UPI
000647,2023-03-22,SBC,BCT,54,Sleeper,667,UPI
000648,2023-03-22,HWH,BCT,43,Sleeper,943,Cash
000649,2023-03-22,Gorakhpur,SBC,46,General,476,UPI
000650,2023-03-22,HWH,MAS,21,Sleeper,990,Cash
000651,2023-03-23,BCT,BCT,47,AC,1948,UPI
000652,2023-03-23,MAS,Chennai,53,Sleeper,858,Cash
000653,2023-03-23,Gorakhpur,Chennai,9,Sleeper,906,UPI
000654,2023-03-23,SBC,MAS,5,General,294,NetBanking
000655,2023-03-23,Mumbai,MAS,71,Sleeper,1063,UPI
000656,2023-03-23,Jaipur,Mumbai,28,AC,2469,Card
000657,2023-03-23,Gorakhpur,MAS,33,Sleeper,845,UPI
000658,2023-03-23,Mumbai,Jaipur,19,Sleeper,786,NetBanking
000659,2023-03-24,Mumbai,Mumbai,8,Sleeper,972,Card
000660,2023-03-24,BCT,HWH,48,Sleeper,1171,Cash
000661,2023-03-24,NDLS,BCT,69,Sleeper,1005,UPI
000662,2023-03-24,MAS,Chennai,35,General,324,UPI
000663,2023-03-24,MAS,HWH,24,Sleeper,936,UPI
000664,2023-03-24,BCT,BCT,14,Sleeper,940,NetBanking
000665,2023-03-24,HWH,Chennai,15,AC,2062,UPI
000666,2023-03-24,HWH,Chennai,32,AC,1677,UPI
000667,2023-03-25,SBC,SBC,42,Sleeper,769,NetBanking
000668,2023-03-25,NDLS,Mumbai,28,AC,1538,UPI
000669,2023-03-25,Mumbai,Delhi,43,AC,1568,NetBanking
000670,2023-03-25,Chennai,SBC,55,Sleeper,835,UPI
000671,2023-03-25,Chennai,HWH,80,AC,2059,NetBanking
000672,2023-03-25,HWH,Gorakhpur,54,General,256,Cash
000673,2023-03-25,BCT,Mumbai,11,AC,1776,UPI
000674,2023-03-25,NDLS,MAS,72,Sleeper,698,UPI
000675,2023-03-26,Delhi,Gorakhpur,57,Sleeper,1126,Cash
000676,2023-03-26,Jaipur,HWH,41,General,378,NetBanking
000677,2023-03-26,NDLS,BCT,58,AC,2343,Card
000678,2023-03-26,SBC,NDLS,59,Sleeper,1173,NetBanking
000679,2023-03-26,Mumbai,Delhi,79,General,318,UPI
000680,2023-03-26,Mumbai,SBC,35,General,236,Cash
000681,2023-03-26,MAS,BCT,69,General,333,NetBanking
000682,2023-03-26,Gorakhpur,HWH,63,Sleeper,1054,NetBanking
000683,2023-03-27,Gorakhpur,Mumbai,51,AC,1525,Cash
000684,2023-03-27,MAS,HWH,53,Sleeper,1089,NetBanking
000685,2023-03-27,SBC,Gorakhpur,22,General,207,Card
000686,2023-03-27,Mumbai,NDLS,7,Sleeper,1115,Cash
000687,2023-03-27,Gorakhpur,Gorakhpur,22,Sleeper,1132,UPI
000688,2023-03-27,Gorakhpur,Mumbai,62,Sleeper,748,UPI
000689,2023-03-27,Jaipur,Chennai,75,General,224,UPI
000690,2023-03-27,Gorakhpur,Gorakhpur,29,AC,2498,Cash
000691,2023-03-28,Mumbai,Jaipur,22,Sleeper,1154,NetBanking
000692,2023-03-28,SBC,Chennai,56,Sleeper,1024,Card
000693,2023-03-28,Delhi,MAS,47,Sleeper,892,UPI
000694,2023-03-28,HWH,BCT,71,Sleeper,784,UPI
000695,2023-03-28,NDLS,Mumbai,11,AC,2053,UPI
000696,2023-03-28,BCT,HWH,78,Sleeper,1030,Cash
000697,2023-03-28,Chennai,MAS,48,Sleeper,916,NetBanking
000698,2023-03-28,NDLS,Gorakhpur,48,Sleeper,997,Cash
000699,2023-03-29,Jaipur,BCT,55,AC,1823,Card
000700,2023-03-29,Gorakhpur,Chennai,25,Sleeper,1164,NetBanking
000701,2023-03-29,SBC,Jaipur,41,Sleeper,1195,Card
000702,2023-03-29,Delhi,Chennai,32,AC,2045,Cash
000703,2023-03-29,Chennai,SBC,36,Sleeper,675,Cash
000704,2023-03-29,MAS,Mumbai,61,AC,2364,Cash
000705,2023-03-29,Delhi,Chennai,45,AC,2419,NetBanking
000706,2023-03-29,HWH,NDLS,58,General,396,UPI
000707,2023-03-30,Gorakhpur,Mumbai,31,Sleeper,1085,NetBanking
000708,2023-03-30,BCT,SBC,78,General,485,UPI
000709,2023-03-30,Chennai,Mumbai,44,Sleeper,687,UPI
000710,2023-03-30,Gorakhpur,Mumbai,45,Sleeper,831,UPI
000711,2023-03-30,Chennai,Jaipur,74,General,206,Card
000712,2023-03-30,BCT,Jaipur,28,Sleeper,1149,NetBanking
000713,2023-03-30,HWH,HWH,22,Sleeper,651,Card
000714,2023-03-30,MAS,Chennai,78,Sleeper,995,Card
000715,2023-03-31,Mumbai,Gorakhpur,60,Sleeper,820,UPI
000716,2023-03-31,SBC,Gorakhpur,19,General,439,NetBanking
000717,2023-03-31,Delhi,Jaipur,76,General,342,NetBanking
000718,2023-03-31,NDLS,BCT,39,General,248,UPI
000719,2023-03-31,MAS,BCT,31,AC,1776,Cash
000720,2023-03-31,MAS,BCT,7,General,470,NetBanking
000721,2023-03-31,Jaipur,BCT,25,General,213,Card
000722,2023-03-31,Chennai,MAS,43,AC,1797,NetBanking
000723,2023-04-01,Chennai,Gorakhpur,36,AC,1963,Card
000724,2023-04-01,Jaipur,BCT,54,General,214,UPI
000725,2023-04-01,Delhi,SBC,13,Sleeper,833,NetBanking
000726,2023-04-01,Chennai,Gorakhpur,54,General,262,Card
000727,2023-04-01,Mumbai,Mumbai,5,AC,2207,UPI
000728,2023-04-01,SBC,Chennai,8,General,226,NetBanking
000729,2023-04-01,NDLS,Mumbai,8,Sleeper,1070,NetBanking
000730,2023-04-01,NDLS,Gorakhpur,38,AC,1592,UPI
000731,2023-04-02,BCT,HWH,31,AC,2116,Cash
000732,2023-04-02,BCT,NDLS,19,General,251,Card
000733,2023-04-02,SBC,Jaipur,36,Sleeper,918,UPI
000734,2023-04-02,Gorakhpur,Gorakhpur,45,Sleeper,780,NetBanking
000735,2023-04-02,Gorakhpur,Delhi,75,Sleeper,1168,NetBanking
000736,2023-04-02,MAS,BCT,65,General,319,UPI
000737,2023-04-02,MAS,NDLS,67,Sleeper,642,Cash
000738,2023-04-02,Jaipur,Jaipur,65,General,334,Cash
000739,2023-04-03,HWH,MAS,18,Sleeper,859,Cash
000740,2023-04-03,BCT,MAS,27,Sleeper,796,Card
000741,2023-04-03,HWH,Delhi,69,Sleeper,854,Cash
000742,2023-04-03,Chennai,SBC,36,Sleeper,935,Cash
000743,2023-04-03,NDLS,Mumbai,45,General,240,Cash
000744,2023-04-03,MAS,Chennai,30,Sleeper,1101,Cash
000745,2023-04-03,Gorakhpur,Mumbai,52,Sleeper,854,Card
000746,2023-04-03,SBC,Jaipur,77,General,201,UPI
000747,2023-04-04,BCT,Gorakhpur,20,Sleeper,841,UPI
000748,2023-04-04,NDLS,Mumbai,35,Sleeper,748,Card
000749,2023-04-04,Delhi,HWH,70,General,397,Cash
000750,2023-04-04,SBC,Mumbai,36,Sleeper,898,NetBanking
000751,2023-04-04,HWH,BCT,14,AC,2256,Cash
000752,2023-04-04,Mumbai,Mumbai,29,General,307,Card
000753,2023-04-04,HWH,Delhi,49,Sleeper,1052,UPI
000754,2023-04-04,BCT,MAS,28,Sleeper,992,UPI
000755,2023-04-05,SBC,BCT,7,AC,1711,NetBanking
000756,2023-04-05,Mumbai,Jaipur,66,General,355,Cash
000757,2023-04-05,Chennai,HWH,71,Sleeper,1137,Cash
000758,2023-04-05,Delhi,SBC,59,Sleeper,1193,Card
000759,2023-04-05,HWH,Mumbai,14,General,282,Cash
000760,2023-04-05,Delhi,Gorakhpur,59,General,330,UPI
000761,2023-04-05,SBC,HWH,26,AC,1828,Card
000762,2023-04-05,NDLS,MAS,18,Sleeper,855,UPI
000763,2023-04-06,SBC,BCT,77,Sleeper,1078,UPI
000764,2023-04-06,Gorakhpur,Chennai,12,General,248,Cash
000765,2023-04-06,Mumbai,Delhi,19,AC,2412,Cash
000766,2023-04-06,NDLS,HWH,19,Sleeper,662,UPI
000767,2023-04-06,HWH,SBC,56,General,489,UPI
000768,2023-04-06,Chennai,SBC,74,General,304,UPI
000769,2023-04-06,Delhi,NDLS,58,Sleeper,614,UPI
000770,2023-04-06,SBC,SBC,80,General,374,NetBanking
000771,2023-04-07,Jaipur,Delhi,46,AC,1758,NetBanking
000772,2023-04-07,BCT,Jaipur,23,General,410,Card
000773,2023-04-07,HWH,Jaipur,44,AC,1911,UPI
000774,2023-04-07,BCT,BCT,73,Sleeper,858,UPI
000775,2023-04-07,NDLS,HWH,31,General,301,Card
000776,2023-04-07,Gorakhpur,Jaipur,78,AC,1759,Cash
000777,2023-04-07,HWH,SBC,47,Sleeper,644,Cash
000778,2023-04-07,Gorakhpur,HWH,56,General,500,UPI
000779,2023-04-08,Gorakhpur,SBC,50,General,450,Card
000780,2023-04-08,Chennai,SBC,18,Sleeper,930,UPI
000781,2023-04-08,NDLS,Chennai,68,Sleeper,764,UPI
000782,2023-04-08,SBC,Jaipur,65,Sleeper,792,UPI
000783,2023-04-08,Jaipur,Mumbai,62,Sleeper,1120,Cash
000784,2023-04-08,Mumbai,Chennai,53,Sleeper,1000,Cash
000785,2023-04-08,Gorakhpur,HWH,33,AC,1873,UPI
000786,2023-04-08,NDLS,NDLS,30,General,264,Card
000787,2023-04-09,Chennai,HWH,31,Sleeper,986,Card
000788,2023-04-09,HWH,NDLS,71,Sleeper,1094,UPI
000789,2023-04-09,MAS,Mumbai,71,Sleeper,1014,NetBanking
000790,2023-04-09,MAS,HWH,39,General,481,NetBanking
000791,2023-04-09,Jaipur,Chennai,64,AC,2290,Card
000792,2023-04-09,Chennai,Delhi,65,Sleeper,629,Cash
000793,2023-04-09,NDLS,HWH,74,Sleeper,865,NetBanking
000794,2023-04-09,Chennai,Mumbai,7,Sleeper,927,UPI
000795,2023-04-10,Mumbai,Chennai,37,AC,1991,Card
000796,2023-04-10,Mumbai,HWH,46,General,416,UPI
000797,2023-04-10,SBC,Gorakhpur,17,General,304,NetBanking
000798,2023-04-10,MAS,SBC,33,Sleeper,929,NetBanking
000799,2023-04-10,MAS,BCT,13,Sleeper,646,Cash
000800,2023-04-10,Mumbai,Chennai,36,General,286,Cash
000801,2023-04-10,Chennai,NDLS,26,General,328,Cash
000802,2023-04-10,Jaipur,MAS,62,AC,2269,Card
000803,2023-04-11,Jaipur,MAS,61,Sleeper,913,NetBanking
000804,2023-04-11,Gorakhpur,Jaipur,14,Sleeper,746,Cash
000805,2023-04-11,HWH,SBC,29,Sleeper,1061,UPI
000806,2023-04-11,MAS,MAS,66,General,271,Card
000807,2023-04-11,Mumbai,NDLS,67,General,339,UPI
000808,2023-04-11,Chennai,Gorakhpur,80,General,226,Card
000809,2023-04-11,NDLS,Jaipur,7,Sleeper,628,Cash
000810,2023-04-11,HWH,BCT,51,AC,1770,UPI
000811,2023-04-12,Jaipur,Jaipur,59,General,373,NetBanking
000812,2023-04-12,BCT,HWH,30,General,452,Card
000813,2023-04-12,BCT,SBC,17,AC,1884,Cash
000814,2023-04-12,Chennai,Chennai,11,General,259,NetBanking
000815,2023-04-12,Delhi,Jaipur,38,General,306,Cash
000816,2023-04-12,Delhi,Chennai,26,Sleeper,819,UPI
000817,2023-04-12,MAS,BCT,27,Sleeper,1040,Cash
000818,2023-04-12,NDLS,Mumbai,52,Sleeper,1163,Card
000819,2023-04-13,Gorakhpur,Delhi,18,AC,2071,NetBanking
000820,2023-04-13,Chennai,Mumbai,56,Sleeper,1145,UPI
000821,2023-04-13,BCT,MAS,43,General,295,Cash
000822,2023-04-13,BCT,HWH,45,AC,2488,Cash
000823,2023-04-13,NDLS,SBC,40,Sleeper,688,Cash
000824,2023-04-13,MAS,SBC,10,Sleeper,830,NetBanking
000825,2023-04-13,Delhi,MAS,27,Sleeper,874,Card
000826,2023-04-13,SBC,Gorakhpur,14,General,445,Card
000827,2023-04-14,MAS,Chennai,64,Sleeper,710,Card
000828,2023-04-14,MAS,SBC,34,Sleeper,833,Card
000829,2023-04-14,Jaipur,Mumbai,74,General,477,Cash
000830,2023-04-14,Gorakhpur,Gorakhpur,9,Sleeper,1076,Cash
000831,2023-04-14,Gorakhpur,Gorakhpur,61,Sleeper,1016,Cash
000832,2023-04-14,BCT,Chennai,47,Sleeper,727,Card
000833,2023-04-14,Gorakhpur,MAS,56,AC,1736,Card
000834,2023-04-14,BCT,Jaipur,10,AC,2302,NetBanking
000835,2023-04-15,MAS,Delhi,6,Sleeper,727,NetBanking
000836,2023-04-15,NDLS,SBC,21,Sleeper,993,UPI
000837,2023-04-15,SBC,NDLS,16,General,342,Cash
000838,2023-04-15,NDLS,Mumbai,48,Sleeper,994,UPI
000839,2023-04-15,MAS,BCT,58,Sleeper,710,Card
000840,2023-04-15,Mumbai,Delhi,11,Sleeper,689,Cash
000841,2023-04-15,Chennai,Chennai,36,AC,2262,Cash
000842,2023-04-15,Delhi,HWH,33,Sleeper,879,Cash
000843,2023-04-16,Chennai,SBC,50,AC,1832,UPI
